Site,Sitename,Cell,System,Status,Type,PCI_SC_BCCH_PN,BSIC,LON,LAT,Az,Ant_HBW,Ant_type,MDT,EDT,Ht,Obj_Size,Comment
M0981,Minicell - Bourke & Spring,39811,2G,On-Air,Non-IBS,79,77,144.971,-37.8129,0,30,742215,0,9,43,220,
M0982,Minicell - Spring & Collins,39821,2G,On-Air,Non-IBS,77,22,144.972,-37.815,0,30,742213,0,2,14,220,
M0983,Minicell - Bourke & William,39831,2G,On-Air,Non-IBS,83,44,144.956,-37.8176,340,30,742215,0,4,25,220,
M0984,Minicell - Collins & Queen,39841,2G,On-Air,Non-IBS,77,14,144.961,-37.8186,250,30,742215,0,4,22,220,
M0985,Minicell - Flinders/Russell,39851,2G,On-Air,Non-IBS,83,41,144.969,-37.8183,0,30,742215,0,4,24.5,220,
M0986,Minicell - King & Collins,39861,2G,On-Air,Non-IBS,75,61,144.955,-37.8202,0,30,742215,0,7,37,220,
M0987,Minicell - King & Flinders,39871,2G,On-Air,Non-IBS,83,22,144.956,-37.8216,0,30,742215,0,7,27,220,
M0988,Minicell - Lonsdale & William,39881,2G,On-Air,Non-IBS,75,65,144.956,-37.8155,0,30,742215,0,4,15,220,
M0989,Minicell - Market & Flinders L,39891,2G,On-Air,Non-IBS,43,67,144.959,-37.8197,160,30,742215,0,4,23,220,
M0990,Minicell - Flinders & Exhibiti,39901,2G,On-Air,Non-IBS,79,54,144.971,-37.8175,0,30,742215,0,4,24.5,220,
M0991,Minicell - Lonsdale & King,39911,2G,On-Air,Non-IBS,79,47,144.953,-37.8159,0,30,742215,0,4,15,220,
M0992,Minicell - Lonsdale & Russell,39921,2G,On-Air,Non-IBS,79,75,144.966,-37.8125,0,30,742215,0,4,16.9,220,
M0996,Minicell - Town Hall,39961,2G,On-Air,Non-IBS,45,41,144.965,-37.8159,0,30,742215,0,4,19.37,220,
M0997,Minicell - Little Bourke & Swa,39971,2G,On-Air,Non-IBS,63,62,144.964,-37.8141,0,30,742215,0,4,23,220,
M0998,Minicell-Ltl Collins & Russell,39981,2G,On-Air,Non-IBS,73,34,144.967,-37.8154,0,30,742215,0,4,23,220,
M0999,Minicell - King & Dudley,39991,2G,On-Air,Non-IBS,83,3,144.951,-37.8107,0,30,742215,0,4,10.44,220,
M1007,Minicell - William & Dudley,71,2G,On-Air,Non-IBS,79,44,144.954,-37.8103,0,30,742215,0,4,12.23,220,
M1008,Minicell - Victoria & Peel,81,2G,On-Air,Non-IBS,75,2,144.954,-37.8073,0,30,742215,0,4,12.23,220,
M1009,Minicell - Bourke & King,91,2G,On-Air,Non-IBS,77,40,144.954,-37.8175,0,30,742215,0,2,13.25,220,
M1010,BRIMBANK SC,101,2G,On-Air,Non-IBS,83,32,144.774,-37.7517,0,30,742215,0,0,25,220,
M1010,BRIMBANK SC,102,2G,On-Air,Non-IBS,79,65,144.774,-37.7517,135,30,742215,0,0,25,220,
M1010,BRIMBANK SC,103,2G,On-Air,Non-IBS,71,50,144.774,-37.7517,240,30,742215,0,0,25,220,
M1011,St. Kilda Pier,111,2G,On-Air,Non-IBS,59,73,144.974,-37.8675,345,30,742215,0,2,21.5,220,
M1011,St. Kilda Pier,112,2G,On-Air,Non-IBS,69,44,144.974,-37.8675,70,30,742215,0,2,21.5,220,
M1011,St. Kilda Pier,113,2G,On-Air,Non-IBS,77,26,144.974,-37.8675,150,30,742215,0,2,21.5,220,
M1012,ROWVILLE SOUTH,121,2G,On-Air,Non-IBS,73,3,145.225,-37.9644,0,30,742215,0,0,25,220,
M1012,ROWVILLE SOUTH,122,2G,On-Air,Non-IBS,65,56,145.225,-37.9644,120,30,742215,0,0,25,220,
M1012,ROWVILLE SOUTH,123,2G,On-Air,Non-IBS,49,45,145.225,-37.9644,240,30,742215,0,0,25,220,
M1013,THORNBURY SOUTH,131,2G,On-Air,Non-IBS,55,20,144.999,-37.7637,0,30,742215,0,4,26.05,220,
M1013,THORNBURY SOUTH,132,2G,On-Air,Non-IBS,83,64,144.999,-37.7637,120,30,742215,0,4,25,220,
M1013,THORNBURY SOUTH,133,2G,On-Air,Non-IBS,79,0,144.999,-37.7637,240,30,742215,0,4,25,220,
M1014,Meredith,141,2G,On-Air,Non-IBS,79,0,144.023,-37.8737,0,30,742265,0,2,14.67,220,
M1015,Cressy,151,2G,On-Air,Non-IBS,45,33,143.607,-38.0343,0,30,742213,0,2,13.85,220,
M1017,Panmure,171,2G,On-Air,Non-IBS,65,5,142.736,-38.3064,0,30,742215,0,4,16.3,220,
M1018,Linton,181,2G,On-Air,Non-IBS,73,26,143.522,-37.6909,0,30,742215,0,4,16.3,220,
M1019,Pura Pura,191,2G,On-Air,Non-IBS,75,34,143.192,-37.8275,0,30,742215,0,4,16.3,220,
M1019,Pura Pura,192,2G,On-Air,Non-IBS,65,34,143.192,-37.8275,180,30,742215,0,2,9,220,
M1020,Westmere,201,2G,On-Air,Non-IBS,81,42,143.038,-37.647,120,30,742215,0,2,9,220,
M1020,Westmere,202,2G,On-Air,Non-IBS,83,37,143.038,-37.647,240,30,742215,0,2,9.9,220,
M1021,Lake Bolac,211,2G,On-Air,Non-IBS,63,10,142.817,-37.7163,0,30,742215,0,4,30,220,
M1021,Lake Bolac,212,2G,On-Air,Non-IBS,53,53,142.817,-37.7163,80,30,742215,0,4,30,220,
M1022,Penshurst,221,2G,On-Air,Non-IBS,53,41,142.297,-37.8837,330,30,742215,0,6,23.65,220,
M1022,Penshurst,222,2G,On-Air,Non-IBS,61,41,142.297,-37.8837,80,30,742215,0,6,23.65,220,
M1022,Penshurst,223,2G,On-Air,Non-IBS,59,41,142.297,-37.8837,200,30,742215,0,4,12,220,
M1023,Branxholme,231,2G,On-Air,Non-IBS,67,23,141.776,-37.8982,45,30,742215,0,4,30,220,
M1023,Branxholme,232,2G,On-Air,Non-IBS,79,23,141.776,-37.8982,200,30,742215,0,4,18,220,
M1024,Macarthur,241,2G,On-Air,Non-IBS,77,25,141.913,-38.0358,0,30,742215,0,4,13,220,
M1024,Macarthur,242,2G,On-Air,Non-IBS,65,25,141.913,-38.0358,90,30,742215,0,6,27,220,
M1024,Macarthur,243,2G,On-Air,Non-IBS,69,25,141.913,-38.0358,170,30,742215,0,4,13,220,
M1025,Heathmere,251,2G,On-Air,Non-IBS,43,30,141.702,-38.2185,0,30,742215,0,4,18,220,
M1025,Heathmere,252,2G,On-Air,Non-IBS,45,41,141.702,-38.2185,100,30,742215,0,4,18,220,
M1025,Heathmere,253,2G,On-Air,Non-IBS,55,53,141.702,-38.2185,230,30,742215,0,6,35,220,
M1027,Glenthompson,271,2G,On-Air,Non-IBS,73,27,142.59,-37.6482,0,30,742215,0,4,16.2,220,
M1027,Glenthompson,272,2G,On-Air,Non-IBS,71,35,142.59,-37.6482,110,30,742215,0,4,16.2,220,
M1027,Glenthompson,273,2G,On-Air,Non-IBS,79,57,142.59,-37.6482,275,30,742215,0,4,16.2,220,
M1030,Hummocks,301,2G,On-Air,Non-IBS,75,15,142.09,-38.3313,30,30,742215,0,2,35,220,
M1030,Hummocks,302,2G,On-Air,Non-IBS,73,15,142.09,-38.3313,130,30,742215,0,4,35,220,
M1030,Hummocks,303,2G,On-Air,Non-IBS,63,15,142.09,-38.3313,300,30,742215,0,4,12.73,220,
M1031,Mortlake,311,2G,On-Air,Non-IBS,57,10,142.811,-38.0566,330,30,742215,0,4,12.93,220,
M1031,Mortlake,312,2G,On-Air,Non-IBS,67,0,142.811,-38.0566,90,30,742215,0,4,12.93,220,
M1031,Mortlake,313,2G,On-Air,Non-IBS,71,40,142.811,-38.0566,220,30,742215,0,3,16.5,220,
M1032,Wallinduc,321,2G,On-Air,Non-IBS,53,22,143.479,-37.8615,350,30,742215,0,6,18,220,
M1032,Wallinduc,322,2G,On-Air,Non-IBS,63,22,143.479,-37.8615,90,30,742215,0,4,18,220,
M1032,Wallinduc,323,2G,On-Air,Non-IBS,51,22,143.479,-37.8615,210,30,742215,0,4,18,220,
M1033,Inverleigh,331,2G,On-Air,Non-IBS,67,47,144.073,-38.1752,0,30,742215,0,3,16.5,220,
M1034,Cavendish,341,2G,On-Air,Non-IBS,49,16,141.912,-37.4596,30,30,742215,0,3,16.5,220,
M1034,Cavendish,342,2G,On-Air,Non-IBS,51,22,141.912,-37.4596,120,30,742215,0,9,40,220,
M1034,Cavendish,343,2G,On-Air,Non-IBS,57,33,141.912,-37.4596,0,30,742215,0,9,40,220,
M1039,Sealake,391,2G,On-Air,Non-IBS,53,24,142.845,-35.5092,330,30,742215,0,0,25,220,
M1039,Sealake,392,2G,On-Air,Non-IBS,63,64,142.845,-35.5092,140,30,742215,0,0,25,220,
M1040,Mystic Park,401,2G,On-Air,Non-IBS,43,24,143.734,-35.5281,320,30,742215,0,0,25,220,
M1040,Mystic Park,402,2G,On-Air,Non-IBS,79,36,143.734,-35.5281,140,30,742215,0,0,25,220,
M1041,Cohuna,411,2G,On-Air,Non-IBS,61,71,144.207,-35.8074,10,30,742215,0,0,25,220,
M1041,Cohuna,412,2G,On-Air,Non-IBS,57,71,144.207,-35.8074,130,30,742215,0,0,25,220,
M1041,Cohuna,413,2G,On-Air,Non-IBS,63,71,144.207,-35.8074,250,30,742215,0,0,25,220,
M1042,Birchip,421,2G,On-Air,Non-IBS,43,17,142.828,-35.9375,350,30,742215,0,4,10.5,220,
M1042,Birchip,422,2G,On-Air,Non-IBS,49,17,142.828,-35.9375,120,30,742215,0,4,10.5,220,
M1042,Birchip,423,2G,On-Air,Non-IBS,67,17,142.828,-35.9375,240,30,742215,0,3,15,220,
M1044,Charlton,441,2G,On-Air,Non-IBS,57,31,143.414,-36.2819,0,30,742215,0,0,25,220,
M1044,Charlton,443,2G,On-Air,Non-IBS,79,31,143.414,-36.2819,280,30,742215,0,0,25,220,
M1045,Donald,451,2G,On-Air,Non-IBS,51,5,142.989,-36.3703,340,30,742215,0,4,22.8,220,
M1045,Donald,452,2G,On-Air,Non-IBS,61,16,142.989,-36.3703,120,30,742215,0,4,23.78,220,
M1045,Donald,453,2G,On-Air,Non-IBS,77,27,142.989,-36.3703,240,30,742215,0,4,23.78,220,
M1046,Wedderburn,461,2G,On-Air,Non-IBS,43,24,143.625,-36.41,0,30,742215,0,0,25,220,
M1046,Wedderburn,462,2G,On-Air,Non-IBS,47,36,143.625,-36.41,230,30,742215,0,0,25,220,
M1047,Inglewood P,471,2G,On-Air,Non-IBS,73,14,143.843,-36.5243,0,30,742215,0,0,25,220,
M1047,Inglewood P,472,2G,On-Air,Non-IBS,53,13,143.843,-36.5243,150,30,742215,0,0,25,220,
M1049,Stuart Mill,491,2G,On-Air,Non-IBS,63,51,143.309,-36.8179,345,30,742215,0,4,20,220,
M1049,Stuart Mill,492,2G,On-Air,Non-IBS,75,51,143.309,-36.8179,150,30,742215,0,4,10.5,220,
M1050,Maldon,501,2G,On-Air,Non-IBS,77,45,144.049,-36.9989,0,30,742215,0,0,25,220,
M1050,Maldon,502,2G,On-Air,Non-IBS,47,45,144.049,-36.9989,65,30,742215,0,0,25,220,
M1051,Castlemaine,511,2G,On-Air,Non-IBS,83,52,144.195,-37.0689,75,30,742215,0,0,25,220,
M1051,Castlemaine,512,2G,On-Air,Non-IBS,65,42,144.195,-37.0689,180,30,742215,0,0,25,220,
M1051,Castlemaine,513,2G,On-Air,Non-IBS,75,32,144.195,-37.0689,295,30,742215,0,0,25,220,
M1052,Bagshot North,521,2G,On-Air,Non-IBS,47,15,144.451,-36.6373,0,30,742215,0,0,25,220,
M1053,Bonnie Doon-Town,531,2G,On-Air,Non-IBS,43,31,145.861,-37.0274,270,30,742215,0,4,23.13,220,
M1054,Yarck,541,2G,On-Air,Non-IBS,83,1,145.572,-37.0781,0,30,742215,0,8,26,220,
M1055,Wall Crossing,551,2G,On-Air,Non-IBS,43,61,145.059,-37.253,345,30,742215,0,0,25,220,
M1055,Wall Crossing,552,2G,On-Air,Non-IBS,57,11,145.059,-37.253,195,30,742215,0,0,25,220,
M1056,Tooborac,561,2G,On-Air,Non-IBS,83,17,144.817,-37.0505,0,30,742215,0,0,25,220,
M1057,Murchison East-town,571,2G,On-Air,Non-IBS,49,7,145.266,-36.6186,0,30,742215,0,0,25,220,
M1058,Rushworth,581,2G,On-Air,Non-IBS,55,62,145.021,-36.5831,350,30,742215,0,0,25,220,
M1058,Rushworth,582,2G,On-Air,Non-IBS,73,63,145.021,-36.5831,110,30,742215,0,0,25,220,
M1058,Rushworth,583,2G,On-Air,Non-IBS,49,64,145.021,-36.5831,260,30,742215,0,0,25,220,
M1060,Nathalia,601,2G,On-Air,Non-IBS,69,77,145.203,-36.062,0,30,742215,0,0,25,220,
M1061,Natimuk,611,2G,On-Air,Non-IBS,79,11,141.832,-36.7535,0,30,742215,0,4,10.5,220,
M1061,Natimuk,612,2G,On-Air,Non-IBS,81,0,141.832,-36.7535,85,30,742215,0,4,10.5,220,
M1061,Natimuk,613,2G,On-Air,Non-IBS,43,77,141.832,-36.7535,220,30,742215,0,4,10.5,220,
M1063,Wonwondah,631,2G,On-Air,Non-IBS,73,50,142.14,-36.9368,0,30,742215,0,9,40,220,
M1063,Wonwondah,632,2G,On-Air,Non-IBS,45,50,142.14,-36.9368,10,30,742215,0,4,25.4,220,
M1063,Wonwondah,633,2G,On-Air,Non-IBS,77,50,142.14,-36.9368,170,30,742215,0,4,25.4,220,
M1064,Glenisla,641,2G,On-Air,Non-IBS,75,15,142.149,-37.2087,0,30,742215,0,4,25.4,220,
M1064,Glenisla,642,2G,On-Air,Non-IBS,69,15,142.149,-37.2087,160,30,742215,0,4,27,220,
M1064,Glenisla,643,2G,On-Air,Non-IBS,67,15,142.149,-37.2087,0,30,742215,0,4,27,220,
M1065,Pimpino,651,2G,On-Air,Non-IBS,47,16,142.123,-36.5748,340,30,742215,0,0,7.9,220,
M1065,Pimpino,652,2G,On-Air,Non-IBS,57,27,142.123,-36.5748,70,30,742215,0,0,7.9,220,
M1065,Pimpino,653,2G,On-Air,Non-IBS,51,36,142.123,-36.5748,165,30,742215,0,0,7.9,220,
M1071,200 Queen St,711,2G,On-Air,Non-IBS,83,56,144.957,-37.816,0,30,742215,0,4,23.5,220,
M1072,five ways,721,2G,On-Air,Non-IBS,57,37,145.333,-38.1699,340,30,742215,0,0,25,220,
M1072,five ways,722,2G,On-Air,Non-IBS,69,41,145.333,-38.1699,140,30,742215,0,0,25,220,
M1072,five ways,723,2G,On-Air,Non-IBS,49,52,145.333,-38.1699,240,30,742215,0,0,25,220,
M1074,The Gurdies - T,741,2G,On-Air,Non-IBS,45,40,145.528,-38.4216,30,30,742215,0,0,25,220,
M1074,The Gurdies - T,742,2G,On-Air,Non-IBS,69,15,145.528,-38.4216,240,30,742215,0,0,25,220,
M1075,Lang Lang North,751,2G,On-Air,Non-IBS,51,35,145.569,-38.2708,320,30,742215,0,0,25,220,
M1075,Lang Lang North,752,2G,On-Air,Non-IBS,83,37,145.569,-38.2708,80,30,742215,0,0,25,220,
M1075,Lang Lang North,753,2G,On-Air,Non-IBS,47,33,145.569,-38.2708,200,30,742215,0,0,25,220,
M1076,Koonwarra,761,2G,On-Air,Non-IBS,57,42,145.964,-38.5575,340,30,742215,0,0,25,220,
M1076,Koonwarra,762,2G,On-Air,Non-IBS,59,66,145.964,-38.5575,110,30,742215,0,0,25,220,
M1076,Koonwarra,763,2G,On-Air,Non-IBS,79,53,145.964,-38.5575,210,30,742215,0,0,25,220,
M1077,Foster North,771,2G,On-Air,Non-IBS,81,17,146.173,-38.6202,290,30,742215,0,0,25,220,
M1077,Foster North,772,2G,On-Air,Non-IBS,63,24,146.173,-38.6202,145,30,742215,0,0,25,220,
M1078,Toora,781,2G,On-Air,Non-IBS,47,31,146.344,-38.6568,110,30,742215,0,0,25,220,
M1078,Toora,782,2G,On-Air,Non-IBS,51,32,146.344,-38.6568,180,30,742215,0,0,25,220,
M1078,Toora,783,2G,On-Air,Non-IBS,57,33,146.344,-38.6568,255,30,742215,0,0,25,220,
M1083,NOOJEE,831,2G,On-Air,Non-IBS,75,64,146.009,-37.9284,0,30,742213,0,2,20,220,
M1084,MT BAW BAW,841,2G,On-Air,Non-IBS,81,17,146.273,-37.84,0,30,742213,0,2,20,220,
M1086,Culloden,861,2G,On-Air,Non-IBS,47,45,147.142,-37.749,10,30,742215,0,0,25,220,
M1086,Culloden,862,2G,On-Air,Non-IBS,49,46,147.142,-37.749,130,30,742215,0,0,25,220,
M1086,Culloden,863,2G,On-Air,Non-IBS,63,47,147.142,-37.749,240,30,742215,0,0,25,220,
M1089,Mt Tassie,891,2G,On-Air,Non-IBS,79,37,146.558,-38.3952,350,30,742213,0,2,20,220,
M1089,Mt Tassie,892,2G,On-Air,Non-IBS,57,72,146.558,-38.3952,110,30,742215,0,4,11.5,220,
M1089,Mt Tassie,893,2G,On-Air,Non-IBS,71,16,146.558,-38.3952,220,30,742215,0,2,11.5,220,
M1091,Genoa,911,2G,On-Air,Non-IBS,59,21,149.546,-37.4122,0,30,742215,0,0,25,220,
M1091,Genoa,912,2G,On-Air,Non-IBS,61,26,149.546,-37.4122,100,30,742215,0,0,25,220,
M1091,Genoa,913,2G,On-Air,Non-IBS,63,37,149.546,-37.4122,200,30,742215,0,0,25,220,
M1093,Swanpool,931,2G,On-Air,Non-IBS,43,67,146.008,-36.7935,345,30,742215,0,2,11.5,220,
M1094,Marysville-Mt Gordon,941,2G,On-Air,Non-IBS,45,71,145.711,-37.5175,0,30,742215,0,2,14.4,220,
M1095,Taggerty,951,2G,On-Air,Non-IBS,61,74,145.697,-37.3279,0,30,742215,0,2,14.4,220,
M1096,Bogong,961,2G,On-Air,Non-IBS,71,60,147.196,-36.7866,0,30,742215,0,2,14.4,220,
M1097,Harrietville-N of Town,971,2G,On-Air,Non-IBS,59,17,147.058,-36.8195,0,30,742215,0,6,26,220,
M1099,Brookfield-Hill_N_of_Town,991,2G,On-Air,Non-IBS,79,45,146.571,-36.4711,0,30,742215,0,4,21.35,220,
M1204,FITZROY WEST,2041,2G,On-Air,Non-IBS,75,77,144.976,-37.7868,0,30,742215,0,4,26.7,220,
M1204,FITZROY WEST,2042,2G,On-Air,Non-IBS,81,13,144.976,-37.7868,120,30,742215,0,4,26.7,220,
M1204,FITZROY WEST,2043,2G,On-Air,Non-IBS,83,5,144.976,-37.7868,240,30,742215,0,4,26.7,220,
M1205,Tarneit,2051,2G,On-Air,Non-IBS,81,52,144.668,-37.8406,15,30,742215,0,4,23,220,
M1205,Tarneit,2052,2G,On-Air,Non-IBS,79,66,144.668,-37.8406,120,30,742215,0,4,18,220,
M1205,Tarneit,2053,2G,On-Air,Non-IBS,45,17,144.668,-37.8406,220,30,742215,0,4,18,220,
M1211,Elwood Beach,2111,2G,On-Air,Non-IBS,69,60,144.989,-37.8925,70,30,742215,0,2,22.4,220,
M1211,Elwood Beach,2112,2G,On-Air,Non-IBS,59,53,144.989,-37.8925,190,30,742215,0,4,23,220,
M1211,Elwood Beach,2113,2G,On-Air,Non-IBS,83,60,144.989,-37.8925,310,30,742215,0,4,23,220,
M1212,Brighton West,2121,2G,On-Air,Non-IBS,63,5,144.985,-37.9106,10,30,742215,0,4,33.5,220,
M1212,Brighton West,2122,2G,On-Air,Non-IBS,83,15,144.985,-37.9106,160,30,742215,2,5,34,220,
M1213,Dingley Village,2131,2G,On-Air,Non-IBS,53,67,145.134,-37.9541,0,30,742215,0,0,25,220,
M1213,Dingley Village,2132,2G,On-Air,Non-IBS,79,67,145.134,-37.9541,120,30,742215,0,0,25,220,
M1213,Dingley Village,2133,2G,On-Air,Non-IBS,63,17,145.134,-37.9541,240,30,742215,0,0,25,220,
M1214,Glen Waverley North,2141,2G,On-Air,Non-IBS,43,61,145.181,-37.8572,20,30,742215,0,0,25,220,
M1214,Glen Waverley North,2142,2G,On-Air,Non-IBS,79,2,145.181,-37.8572,140,30,742215,0,0,25,220,
M1214,Glen Waverley North,2143,2G,On-Air,Non-IBS,49,36,145.181,-37.8572,240,30,742215,0,0,25,220,
M1215,Derrimut North,2151,2G,On-Air,Non-IBS,65,53,144.75,-37.7685,30,30,742215,0,0,25,220,
M1215,Derrimut North,2152,2G,On-Air,Non-IBS,49,73,144.75,-37.7685,120,30,742215,0,0,25,220,
M1215,Derrimut North,2153,2G,On-Air,Non-IBS,83,27,144.75,-37.7685,240,30,742215,0,0,25,220,
M1216,Elmore CEV,2161,2G,On-Air,Non-IBS,83,74,144.585,-36.5289,25,30,742215,0,0,25,220,
M1216,Elmore CEV,2162,2G,On-Air,Non-IBS,57,24,144.585,-36.5289,145,30,742215,0,0,25,220,
M1216,Elmore CEV,2163,2G,On-Air,Non-IBS,63,2,144.585,-36.5289,205,30,742215,0,0,25,220,
M1221,Portside Park,2211,2G,On-Air,Non-IBS,79,35,144.92,-37.8226,0,30,742215,0,2,11,220,
M1221,Portside Park,2212,2G,On-Air,Non-IBS,45,6,144.92,-37.8226,120,30,742215,0,2,11,220,
M1221,Portside Park,2213,2G,On-Air,Non-IBS,43,46,144.92,-37.8226,240,30,742215,0,2,11,220,
M1222,Burnside,2221,2G,On-Air,Non-IBS,45,43,144.747,-37.7249,0,30,742215,0,0,25,220,
M1222,Burnside,2222,2G,On-Air,Non-IBS,77,31,144.747,-37.7249,110,30,742215,0,0,25,220,
M1222,Burnside,2223,2G,On-Air,Non-IBS,55,74,144.747,-37.7249,220,30,742215,0,0,25,220,
M1225,Preston East,2251,2G,On-Air,Non-IBS,71,47,145.02,-37.7554,0,30,742215,0,4,34.79,220,
M1225,Preston East,2252,2G,On-Air,Non-IBS,51,11,145.02,-37.7554,120,30,742215,0,4,34.79,220,
M1225,Preston East,2253,2G,On-Air,Non-IBS,55,4,145.02,-37.7554,240,30,742215,0,2,25,220,
M1226,Keysborough North,2261,2G,On-Air,Non-IBS,65,65,145.148,-37.9733,0,30,742215,0,0,25,220,
M1226,Keysborough North,2262,2G,On-Air,Non-IBS,83,4,145.148,-37.9733,120,30,742215,0,0,25,220,
M1226,Keysborough North,2263,2G,On-Air,Non-IBS,51,14,145.148,-37.9733,215,30,742215,0,0,25,220,
M1227,Monash Uni West,2271,2G,On-Air,Non-IBS,83,45,145.12,-37.9132,350,30,742215,0,0,25,220,
M1227,Monash Uni West,2272,2G,On-Air,Non-IBS,49,41,145.12,-37.9132,110,30,742215,0,0,25,220,
M1227,Monash Uni West,2273,2G,On-Air,Non-IBS,47,53,145.12,-37.9132,230,30,742215,0,0,25,220,
M1228,Yarraville North,2281,2G,On-Air,Non-IBS,71,71,144.888,-37.8153,0,30,742215,0,4,25.5,220,
M1228,Yarraville North,2282,2G,On-Air,Non-IBS,79,64,144.888,-37.8153,120,30,742215,0,4,25.5,220,
M1228,Yarraville North,2283,2G,On-Air,Non-IBS,75,40,144.888,-37.8153,240,30,742215,0,4,25.5,220,
M1229,Princes St & Lygon St,2291,2G,On-Air,Non-IBS,81,75,144.967,-37.794,0,30,742215,0,4,23,220,
M1230,Balaclava East,2301,2G,On-Air,Non-IBS,55,54,145.007,-37.88,0,30,742215,0,4,20,220,
M1230,Balaclava East,2302,2G,On-Air,Non-IBS,59,16,145.007,-37.88,120,30,742215,0,4,20,220,
M1230,Balaclava East,2303,2G,On-Air,Non-IBS,47,70,145.007,-37.88,240,30,742215,0,4,20,220,
M1233,Brunswick North,2331,2G,On-Air,Non-IBS,83,23,144.962,-37.7641,0,30,742215,0,4,22.2,220,
M1233,Brunswick North,2332,2G,On-Air,Non-IBS,47,31,144.962,-37.7641,120,30,742215,0,4,22.2,220,
M1233,Brunswick North,2333,2G,On-Air,Non-IBS,49,71,144.962,-37.7641,240,30,742215,0,4,30,220,
M1234,Cheltenham East,2341,2G,On-Air,Non-IBS,75,17,145.073,-37.9615,0,30,742215,0,4,23,220,
M1234,Cheltenham East,2342,2G,On-Air,Non-IBS,43,52,145.073,-37.9615,120,30,742215,0,4,23,220,
M1234,Cheltenham East,2343,2G,On-Air,Non-IBS,65,52,145.073,-37.9615,240,30,742215,0,4,23,220,
M1236,Endeavour Hills West,2361,2G,On-Air,Non-IBS,45,73,145.23,-37.93,0,30,742215,0,0,25,220,
M1236,Endeavour Hills West,2362,2G,On-Air,Non-IBS,61,11,145.23,-37.93,150,30,742215,0,0,25,220,
M1236,Endeavour Hills West,2363,2G,On-Air,Non-IBS,49,73,145.23,-37.93,255,30,742215,0,0,25,220,
M1237,Fawkner Cemetry,2371,2G,On-Air,Non-IBS,61,60,144.959,-37.7171,0,30,742265,0,4,20,220,
M1237,Fawkner Cemetry,2372,2G,On-Air,Non-IBS,75,1,144.959,-37.7171,120,30,742265,0,4,20,220,
M1237,Fawkner Cemetry,2373,2G,On-Air,Non-IBS,47,50,144.959,-37.7171,240,30,742215,0,4,14.35,220,
M1238,Fawkner East,2381,2G,On-Air,Non-IBS,81,52,144.987,-37.6929,0,30,742215,0,6,31,220,
M1238,Fawkner East,2382,2G,On-Air,Non-IBS,77,5,144.987,-37.6929,120,30,742215,0,4,34.67,220,
M1238,Fawkner East,2383,2G,On-Air,Non-IBS,43,66,144.987,-37.6929,240,30,742215,0,4,34.67,220,
M1240,Hoppers Crossing South,2401,2G,On-Air,Non-IBS,49,34,144.7,-37.9051,0,30,742215,0,4,20,220,
M1240,Hoppers Crossing South,2402,2G,On-Air,Non-IBS,71,33,144.7,-37.9051,120,30,742215,0,4,26,220,
M1240,Hoppers Crossing South,2403,2G,On-Air,Non-IBS,75,56,144.7,-37.9051,240,30,742215,0,4,26,220,
M1241,Kensington East,2411,2G,On-Air,Non-IBS,71,55,144.94,-37.8022,0,30,742215,0,4,29,220,
M1241,Kensington East,2412,2G,On-Air,Non-IBS,55,13,144.94,-37.8022,120,30,742215,0,2,29,220,
M1241,Kensington East,2413,2G,On-Air,Non-IBS,57,55,144.94,-37.8022,240,30,742215,0,4,29,220,
M1242,Keysborough East,2421,2G,On-Air,Non-IBS,77,10,145.187,-37.9878,0,30,742215,0,0,25,220,
M1242,Keysborough East,2422,2G,On-Air,Non-IBS,43,70,145.187,-37.9878,120,30,742215,0,0,25,220,
M1242,Keysborough East,2423,2G,On-Air,Non-IBS,67,32,145.187,-37.9878,240,30,742215,0,0,25,220,
M1243,Malvern South,2431,2G,On-Air,Non-IBS,53,43,145.039,-37.8653,0,30,742215,0,4,26,220,
M1243,Malvern South,2432,2G,On-Air,Non-IBS,67,67,145.039,-37.8653,120,30,742215,0,4,26,220,
M1243,Malvern South,2433,2G,On-Air,Non-IBS,83,73,145.039,-37.8653,240,30,742215,0,2,26,220,
M1245,Murrumbeena South,2451,2G,On-Air,Non-IBS,45,30,145.079,-37.901,0,30,742215,0,5,26,220,
M1245,Murrumbeena South,2452,2G,On-Air,Non-IBS,65,12,145.079,-37.901,120,30,742215,0,4,18,220,
M1245,Murrumbeena South,2453,2G,On-Air,Non-IBS,43,1,145.079,-37.901,240,30,742215,0,6,18,220,
M1247,Southbank East,2471,2G,On-Air,Non-IBS,55,11,144.965,-37.8326,0,30,742215,0,4,19.5,220,
M1247,Southbank East,2472,2G,On-Air,Non-IBS,65,44,144.965,-37.8326,120,30,742215,0,4,19.5,220,
M1247,Southbank East,2473,2G,On-Air,Non-IBS,81,23,144.965,-37.8326,240,30,742215,0,4,19.5,220,
M1248,Surrey Hills east,2481,2G,On-Air,Non-IBS,65,47,145.105,-37.8288,0,30,742215,0,4,29,220,
M1248,Surrey Hills east,2482,2G,On-Air,Non-IBS,77,31,145.105,-37.8288,100,30,742215,0,4,33,220,
M1248,Surrey Hills east,2483,2G,On-Air,Non-IBS,61,45,145.105,-37.8288,240,30,742215,0,4,30,220,
M1249,Toorak West,2491,2G,On-Air,Non-IBS,53,24,144.998,-37.8459,0,30,742215,0,0,10.54,220,
